payout_id,teacher_id,date_id,hours_taught,rate_per_hour,rate_basis,total_payout,currency,bonus
29167,59,1047,8,1700,Standard,13600,PKR,0
29168,35,1477,10,1700,Intro Offer,17000,PKR,1000
29169,31,1142,8,1700,Intro Offer,13600,PKR,0
29170,27,1506,12,1300,Intro Offer,15600,PKR,0
29171,83,1053,8,1500,Standard,12000,PKR,500
29172,38,1207,8,1700,Standard,13600,PKR,1000
29173,12,1600,10,1500,Urgent,15000,PKR,500
29174,72,1529,12,1300,Standard,15600,PKR,500
29175,74,1493,10,1700,Standard,17000,PKR,0
29176,68,1001,12,1500,Standard,18000,PKR,1000
29177,54,1352,8,1700,Standard,13600,PKR,1000
29178,32,1241,8,1300,Urgent,10400,PKR,500
29179,36,1599,8,1500,Urgent,12000,PKR,0
29180,41,1396,8,1700,Urgent,13600,PKR,1000
29181,44,1322,8,1300,Urgent,10400,PKR,1000
29182,26,1142,8,1700,Standard,13600,PKR,500
29183,70,1351,12,1700,Urgent,20400,PKR,1000
29184,83,1289,8,1300,Urgent,10400,PKR,1000
29185,50,1324,12,1300,Standard,15600,PKR,0
29186,84,1348,10,1500,Intro Offer,15000,PKR,500
29187,32,1141,10,1300,Standard,13000,PKR,0
29188,16,1471,10,1300,Urgent,13000,PKR,500
29189,11,1313,10,1700,Standard,17000,PKR,500
29190,50,1219,12,1300,Standard,15600,PKR,1000
29191,10,1279,10,1300,Standard,13000,PKR,500
29192,78,1022,8,1700,Urgent,13600,PKR,0
29193,38,1229,10,1500,Intro Offer,15000,PKR,1000
29194,66,1324,12,1500,Urgent,18000,PKR,500
29195,29,1198,12,1700,Standard,20400,PKR,0
29196,67,1000,12,1500,Standard,18000,PKR,1000
29197,32,1475,8,1300,Standard,10400,PKR,500
29198,13,1133,8,1700,Standard,13600,PKR,1000
29199,22,1298,8,1700,Urgent,13600,PKR,500
29200,10,1379,12,1500,Standard,18000,PKR,500
29201,20,1269,10,1300,Standard,13000,PKR,1000
29202,81,1719,12,1300,Standard,15600,PKR,1000
29203,99,1546,8,1500,Intro Offer,12000,PKR,0
29204,9,1362,12,1500,Intro Offer,18000,PKR,0
29205,22,1632,10,1700,Standard,17000,PKR,1000
29206,69,1451,12,1300,Standard,15600,PKR,0
29207,8,1548,12,1300,Standard,15600,PKR,0
29208,24,1076,8,1700,Intro Offer,13600,PKR,500
29209,26,1355,10,1700,Urgent,17000,PKR,500
29210,56,1635,8,1700,Intro Offer,13600,PKR,500
29211,65,1225,12,1500,Urgent,18000,PKR,0
29212,29,1599,8,1500,Intro Offer,12000,PKR,500
29213,25,1260,12,1300,Intro Offer,15600,PKR,0
29214,15,1321,8,1500,Intro Offer,12000,PKR,0
29215,40,1697,10,1500,Intro Offer,15000,PKR,500
29216,97,1208,12,1500,Intro Offer,18000,PKR,1000
29217,11,1233,10,1700,Standard,17000,PKR,0
29218,15,1533,8,1300,Standard,10400,PKR,500
29219,27,1198,10,1700,Urgent,17000,PKR,500
29220,69,1181,12,1300,Intro Offer,15600,PKR,0
29221,55,1294,10,1300,Urgent,13000,PKR,500
29222,57,1156,10,1300,Standard,13000,PKR,500
29223,73,1658,8,1300,Standard,10400,PKR,0
29224,24,1525,12,1700,Urgent,20400,PKR,500
29225,40,1052,8,1500,Intro Offer,12000,PKR,500
29226,49,1265,8,1500,Standard,12000,PKR,0
29227,62,1644,10,1700,Intro Offer,17000,PKR,0
29228,43,1215,8,1700,Intro Offer,13600,PKR,1000
29229,82,1700,12,1300,Standard,15600,PKR,1000
29230,84,1469,12,1700,Urgent,20400,PKR,0
29231,90,1509,10,1500,Intro Offer,15000,PKR,0
29232,32,1677,12,1500,Urgent,18000,PKR,1000
29233,4,1219,12,1300,Intro Offer,15600,PKR,0
29234,93,1600,10,1300,Intro Offer,13000,PKR,0
29235,65,1425,10,1300,Intro Offer,13000,PKR,500
29236,13,1725,8,1300,Urgent,10400,PKR,1000
29237,16,1352,10,1500,Urgent,15000,PKR,0
29238,71,1019,12,1700,Urgent,20400,PKR,500
29239,58,1088,10,1300,Urgent,13000,PKR,500
29240,98,1580,12,1700,Urgent,20400,PKR,0
29241,19,1570,10,1700,Urgent,17000,PKR,0
29242,78,1563,8,1300,Urgent,10400,PKR,0
29243,98,1694,10,1300,Standard,13000,PKR,0
29244,51,1128,12,1500,Intro Offer,18000,PKR,1000
29245,78,1593,10,1300,Standard,13000,PKR,500
29246,79,1113,8,1700,Urgent,13600,PKR,1000
29247,54,1556,10,1300,Intro Offer,13000,PKR,0
29248,72,1136,12,1300,Standard,15600,PKR,500
29249,93,1348,10,1300,Standard,13000,PKR,1000
29250,78,1470,8,1500,Urgent,12000,PKR,1000
29251,12,1018,10,1700,Urgent,17000,PKR,1000
29252,64,1410,10,1700,Urgent,17000,PKR,1000
29253,51,1214,12,1300,Urgent,15600,PKR,1000
29254,26,1659,10,1300,Intro Offer,13000,PKR,0
29255,44,1167,10,1300,Intro Offer,13000,PKR,0
29256,97,1210,12,1700,Intro Offer,20400,PKR,500
29257,58,1051,8,1300,Intro Offer,10400,PKR,1000
29258,28,1412,8,1300,Urgent,10400,PKR,1000
29259,47,1255,8,1700,Urgent,13600,PKR,0
29260,69,1139,8,1300,Standard,10400,PKR,1000
29261,12,1580,10,1300,Standard,13000,PKR,1000
29262,23,1432,12,1500,Urgent,18000,PKR,500
29263,35,1725,8,1300,Standard,10400,PKR,1000
29264,73,1111,10,1700,Intro Offer,17000,PKR,0
29265,48,1219,12,1300,Urgent,15600,PKR,1000
29266,78,1368,12,1700,Standard,20400,PKR,0
29267,34,1387,10,1500,Intro Offer,15000,PKR,1000
29268,94,1236,12,1300,Urgent,15600,PKR,500
29269,60,1618,12,1700,Intro Offer,20400,PKR,0
29270,100,1510,10,1700,Urgent,17000,PKR,1000
29271,66,1376,8,1700,Intro Offer,13600,PKR,500
29272,10,1528,10,1300,Urgent,13000,PKR,1000
29273,78,1414,12,1500,Standard,18000,PKR,1000
29274,23,1620,8,1300,Urgent,10400,PKR,0
29275,1,1354,8,1300,Intro Offer,10400,PKR,0
29276,18,1606,10,1700,Standard,17000,PKR,500
29277,77,1198,8,1500,Standard,12000,PKR,500
29278,64,1664,12,1500,Standard,18000,PKR,0
29279,40,1324,8,1300,Standard,10400,PKR,0
29280,27,1694,12,1700,Intro Offer,20400,PKR,1000
29281,60,1028,10,1300,Standard,13000,PKR,0
29282,63,1020,10,1300,Urgent,13000,PKR,0
29283,4,1402,10,1500,Urgent,15000,PKR,500
29284,80,1071,12,1300,Standard,15600,PKR,0
29285,95,1384,8,1700,Standard,13600,PKR,0
29286,4,1030,8,1500,Intro Offer,12000,PKR,1000
29287,67,1506,10,1300,Intro Offer,13000,PKR,1000
29288,42,1647,12,1500,Standard,18000,PKR,0
29289,89,1220,12,1300,Intro Offer,15600,PKR,0
29290,10,1474,8,1700,Intro Offer,13600,PKR,1000
29291,3,1123,8,1500,Urgent,12000,PKR,1000
29292,2,1439,8,1700,Standard,13600,PKR,0
29293,19,1678,12,1700,Standard,20400,PKR,1000
29294,25,1508,12,1300,Standard,15600,PKR,500
29295,21,1694,10,1500,Standard,15000,PKR,0
29296,61,1532,8,1500,Intro Offer,12000,PKR,1000
29297,1,1421,8,1500,Standard,12000,PKR,0
29298,37,1138,12,1700,Intro Offer,20400,PKR,1000
29299,12,1356,10,1700,Intro Offer,17000,PKR,1000
29300,13,1312,12,1500,Standard,18000,PKR,0
29301,24,1183,8,1300,Intro Offer,10400,PKR,500
29302,13,1062,8,1700,Standard,13600,PKR,1000
29303,82,1684,12,1500,Standard,18000,PKR,0
29304,17,1482,12,1500,Standard,18000,PKR,0
29305,98,1038,10,1700,Urgent,17000,PKR,500
29306,58,1596,10,1300,Intro Offer,13000,PKR,500
29307,93,1344,8,1300,Urgent,10400,PKR,1000
29308,77,1102,10,1500,Intro Offer,15000,PKR,500
29309,67,1428,10,1700,Urgent,17000,PKR,500
29310,23,1657,10,1500,Urgent,15000,PKR,0
29311,82,1240,10,1700,Intro Offer,17000,PKR,1000
29312,16,1623,8,1500,Standard,12000,PKR,1000
29313,69,1008,8,1300,Intro Offer,10400,PKR,1000
29314,25,1424,8,1500,Intro Offer,12000,PKR,0
29315,18,1308,8,1500,Intro Offer,12000,PKR,1000
29316,75,1306,12,1300,Standard,15600,PKR,500
29317,4,1002,8,1500,Standard,12000,PKR,500
29318,76,1523,12,1700,Intro Offer,20400,PKR,1000
29319,4,1054,10,1300,Urgent,13000,PKR,500
29320,45,1106,8,1500,Standard,12000,PKR,500
29321,24,1024,8,1500,Urgent,12000,PKR,0
29322,97,1585,12,1500,Standard,18000,PKR,1000
29323,1,1126,12,1500,Urgent,18000,PKR,1000
29324,96,1658,8,1500,Urgent,12000,PKR,0
29325,24,1520,8,1500,Intro Offer,12000,PKR,0
29326,41,1331,12,1500,Intro Offer,18000,PKR,1000
29327,29,1245,8,1500,Urgent,12000,PKR,500
29328,11,1290,8,1300,Urgent,10400,PKR,1000
29329,20,1710,8,1500,Urgent,12000,PKR,500
29330,56,1490,12,1500,Urgent,18000,PKR,0
29331,67,1535,10,1500,Urgent,15000,PKR,0
29332,14,1030,10,1700,Intro Offer,17000,PKR,1000
29333,45,1126,10,1300,Intro Offer,13000,PKR,0
29334,69,1511,12,1300,Urgent,15600,PKR,500
29335,9,1354,8,1300,Urgent,10400,PKR,1000
29336,52,1091,8,1300,Urgent,10400,PKR,1000
29337,29,1497,12,1700,Intro Offer,20400,PKR,0
29338,11,1335,8,1500,Urgent,12000,PKR,1000
29339,19,1704,8,1700,Urgent,13600,PKR,500
29340,39,1261,12,1300,Standard,15600,PKR,500
29341,41,1551,12,1700,Intro Offer,20400,PKR,500
29342,99,1101,10,1500,Standard,15000,PKR,1000
29343,5,1107,8,1700,Intro Offer,13600,PKR,1000
29344,74,1287,8,1700,Intro Offer,13600,PKR,1000
29345,16,1407,8,1700,Standard,13600,PKR,1000
29346,80,1407,8,1500,Intro Offer,12000,PKR,1000
29347,40,1724,8,1500,Urgent,12000,PKR,0
29348,50,1317,12,1500,Standard,18000,PKR,1000
29349,1,1379,10,1500,Urgent,15000,PKR,0
29350,100,1573,10,1500,Urgent,15000,PKR,500
29351,75,1174,12,1300,Intro Offer,15600,PKR,0
29352,74,1069,8,1700,Intro Offer,13600,PKR,1000
29353,67,1386,12,1700,Standard,20400,PKR,0
29354,99,1214,10,1700,Standard,17000,PKR,500
29355,65,1304,12,1500,Intro Offer,18000,PKR,500
29356,14,1180,8,1700,Standard,13600,PKR,1000
29357,65,1597,12,1300,Standard,15600,PKR,1000
29358,74,1594,12,1300,Standard,15600,PKR,500
29359,79,1211,8,1700,Urgent,13600,PKR,1000
29360,96,1428,12,1700,Urgent,20400,PKR,0
29361,24,1306,8,1300,Standard,10400,PKR,1000
29362,6,1082,12,1700,Standard,20400,PKR,0
29363,17,1563,8,1500,Intro Offer,12000,PKR,500
29364,77,1009,12,1700,Intro Offer,20400,PKR,1000
29365,56,1538,10,1300,Intro Offer,13000,PKR,0
29366,8,1222,10,1700,Standard,17000,PKR,500
29367,84,1407,10,1300,Urgent,13000,PKR,500
29368,9,1089,8,1500,Urgent,12000,PKR,500
29369,34,1303,8,1300,Intro Offer,10400,PKR,500
29370,37,1689,12,1300,Standard,15600,PKR,500
29371,60,1170,10,1500,Intro Offer,15000,PKR,500
29372,32,1578,8,1700,Intro Offer,13600,PKR,0
29373,17,1104,8,1500,Standard,12000,PKR,500
29374,48,1139,12,1700,Intro Offer,20400,PKR,0
29375,38,1372,12,1300,Standard,15600,PKR,1000
29376,84,1508,10,1500,Urgent,15000,PKR,500
29377,13,1696,10,1300,Intro Offer,13000,PKR,500
29378,49,1315,10,1500,Standard,15000,PKR,0
29379,100,1689,10,1300,Standard,13000,PKR,0
29380,90,1725,10,1700,Standard,17000,PKR,0
29381,3,1616,8,1300,Standard,10400,PKR,1000
29382,68,1280,12,1500,Urgent,18000,PKR,500
29383,79,1540,10,1300,Urgent,13000,PKR,500
29384,61,1521,10,1500,Standard,15000,PKR,500
29385,76,1661,12,1700,Standard,20400,PKR,1000
29386,50,1620,10,1300,Standard,13000,PKR,1000
29387,3,1354,12,1300,Standard,15600,PKR,1000
29388,28,1349,8,1500,Intro Offer,12000,PKR,500
29389,78,1356,12,1700,Urgent,20400,PKR,1000
29390,32,1714,8,1500,Standard,12000,PKR,1000
29391,46,1398,10,1500,Standard,15000,PKR,1000
29392,87,1453,12,1300,Intro Offer,15600,PKR,0
29393,36,1277,10,1300,Urgent,13000,PKR,0
29394,32,1386,10,1500,Urgent,15000,PKR,1000
29395,74,1681,10,1500,Urgent,15000,PKR,0
29396,85,1402,8,1300,Urgent,10400,PKR,0
29397,98,1129,12,1500,Standard,18000,PKR,0
29398,43,1118,12,1300,Standard,15600,PKR,500
29399,93,1586,8,1300,Intro Offer,10400,PKR,500
29400,55,1423,8,1300,Urgent,10400,PKR,0
29401,1,1055,8,1700,Urgent,13600,PKR,500
29402,15,1353,12,1300,Intro Offer,15600,PKR,500
29403,30,1204,10,1700,Urgent,17000,PKR,0
29404,35,1612,12,1300,Intro Offer,15600,PKR,1000
29405,1,1473,8,1300,Intro Offer,10400,PKR,1000
29406,82,1127,10,1500,Urgent,15000,PKR,0
29407,4,1457,8,1300,Standard,10400,PKR,1000
29408,99,1718,8,1500,Intro Offer,12000,PKR,500
29409,83,1516,10,1700,Standard,17000,PKR,0
29410,97,1103,10,1700,Intro Offer,17000,PKR,0
29411,97,1474,8,1500,Standard,12000,PKR,500
29412,63,1392,8,1700,Urgent,13600,PKR,500
29413,49,1257,8,1700,Standard,13600,PKR,1000
29414,52,1471,8,1700,Intro Offer,13600,PKR,0
29415,16,1721,8,1300,Intro Offer,10400,PKR,0
29416,21,1269,12,1300,Urgent,15600,PKR,0
29417,10,1366,8,1700,Intro Offer,13600,PKR,1000
29418,60,1343,10,1700,Intro Offer,17000,PKR,1000
29419,1,1717,10,1500,Standard,15000,PKR,500
29420,42,1096,10,1700,Urgent,17000,PKR,500
29421,75,1308,8,1700,Intro Offer,13600,PKR,1000
29422,45,1391,12,1500,Urgent,18000,PKR,0
29423,87,1468,8,1700,Standard,13600,PKR,500
29424,79,1064,12,1700,Urgent,20400,PKR,1000
29425,41,1310,12,1300,Intro Offer,15600,PKR,500
29426,24,1584,8,1300,Urgent,10400,PKR,1000
29427,30,1091,8,1300,Standard,10400,PKR,0
29428,70,1594,8,1300,Standard,10400,PKR,500
29429,69,1659,12,1500,Standard,18000,PKR,1000
29430,12,1338,10,1700,Intro Offer,17000,PKR,1000
29431,3,1029,10,1500,Intro Offer,15000,PKR,500
29432,35,1727,10,1300,Intro Offer,13000,PKR,500
29433,50,1415,10,1500,Intro Offer,15000,PKR,0
29434,69,1444,8,1500,Standard,12000,PKR,0
29435,35,1653,12,1500,Intro Offer,18000,PKR,1000
29436,97,1426,12,1700,Urgent,20400,PKR,1000
29437,95,1578,10,1700,Intro Offer,17000,PKR,1000
29438,13,1005,8,1300,Standard,10400,PKR,500
29439,32,1134,8,1700,Urgent,13600,PKR,500
29440,68,1616,12,1300,Urgent,15600,PKR,500
29441,73,1107,8,1700,Standard,13600,PKR,0
29442,68,1371,12,1500,Urgent,18000,PKR,500
29443,43,1154,10,1300,Intro Offer,13000,PKR,0
29444,34,1607,10,1300,Standard,13000,PKR,500
29445,74,1694,10,1500,Standard,15000,PKR,0
29446,62,1462,8,1500,Intro Offer,12000,PKR,0
29447,20,1338,12,1500,Standard,18000,PKR,0
29448,73,1282,10,1700,Standard,17000,PKR,1000
29449,77,1621,10,1300,Intro Offer,13000,PKR,500
29450,84,1110,10,1700,Intro Offer,17000,PKR,0
29451,62,1650,10,1700,Standard,17000,PKR,0
29452,71,1163,8,1500,Urgent,12000,PKR,1000
29453,26,1306,8,1700,Intro Offer,13600,PKR,500
29454,31,1586,12,1700,Intro Offer,20400,PKR,0
29455,19,1105,8,1300,Standard,10400,PKR,500
29456,2,1067,12,1500,Standard,18000,PKR,500
29457,86,1227,10,1300,Urgent,13000,PKR,0
29458,44,1324,12,1700,Standard,20400,PKR,0
29459,66,1226,8,1700,Standard,13600,PKR,500
29460,13,1359,8,1500,Intro Offer,12000,PKR,500
29461,25,1192,12,1500,Intro Offer,18000,PKR,1000
29462,71,1640,12,1300,Urgent,15600,PKR,1000
29463,82,1515,10,1700,Intro Offer,17000,PKR,500
29464,36,1501,8,1500,Intro Offer,12000,PKR,0
29465,81,1662,12,1700,Standard,20400,PKR,0
29466,5,1171,10,1500,Intro Offer,15000,PKR,0
29467,35,1120,10,1300,Standard,13000,PKR,0
29468,42,1451,10,1300,Urgent,13000,PKR,1000
29469,76,1307,12,1700,Urgent,20400,PKR,1000
29470,2,1463,12,1700,Urgent,20400,PKR,500
29471,74,1684,10,1300,Urgent,13000,PKR,500
29472,62,1298,12,1700,Standard,20400,PKR,1000
29473,19,1305,8,1500,Intro Offer,12000,PKR,1000
29474,12,1288,8,1500,Intro Offer,12000,PKR,0
29475,56,1134,12,1700,Standard,20400,PKR,0
29476,75,1438,10,1300,Standard,13000,PKR,0
29477,2,1144,8,1500,Urgent,12000,PKR,500
29478,73,1343,12,1300,Urgent,15600,PKR,1000
29479,37,1357,12,1300,Urgent,15600,PKR,0
29480,24,1622,10,1300,Standard,13000,PKR,1000
29481,20,1235,8,1500,Urgent,12000,PKR,1000
29482,43,1710,10,1700,Intro Offer,17000,PKR,500
29483,49,1600,10,1500,Intro Offer,15000,PKR,500
29484,6,1506,10,1700,Standard,17000,PKR,0
29485,69,1107,12,1700,Standard,20400,PKR,500
29486,22,1583,12,1300,Intro Offer,15600,PKR,500
29487,90,1266,8,1300,Urgent,10400,PKR,500
29488,71,1280,12,1500,Intro Offer,18000,PKR,500
29489,65,1493,12,1500,Standard,18000,PKR,500
29490,4,1271,10,1500,Standard,15000,PKR,0
29491,53,1272,12,1300,Intro Offer,15600,PKR,0
29492,10,1192,10,1500,Intro Offer,15000,PKR,1000
29493,49,1696,10,1700,Intro Offer,17000,PKR,1000
29494,72,1033,12,1300,Intro Offer,15600,PKR,500
29495,50,1395,12,1500,Intro Offer,18000,PKR,0
29496,74,1332,10,1500,Standard,15000,PKR,0
29497,85,1287,10,1300,Intro Offer,13000,PKR,0
29498,77,1063,8,1300,Standard,10400,PKR,1000
29499,66,1595,12,1700,Standard,20400,PKR,0
29500,8,1541,10,1300,Intro Offer,13000,PKR,0
29501,93,1002,8,1500,Standard,12000,PKR,1000
29502,17,1101,12,1300,Intro Offer,15600,PKR,0
29503,79,1272,8,1700,Intro Offer,13600,PKR,0
29504,2,1198,10,1500,Urgent,15000,PKR,0
29505,31,1403,8,1300,Standard,10400,PKR,1000
29506,57,1704,10,1700,Standard,17000,PKR,1000
29507,82,1265,10,1500,Standard,15000,PKR,1000
29508,95,1640,8,1500,Intro Offer,12000,PKR,1000
29509,3,1676,8,1300,Standard,10400,PKR,1000
29510,23,1202,10,1700,Intro Offer,17000,PKR,500
29511,2,1218,12,1700,Urgent,20400,PKR,500
29512,55,1422,8,1500,Intro Offer,12000,PKR,500
29513,78,1071,12,1300,Urgent,15600,PKR,1000
29514,91,1409,10,1500,Intro Offer,15000,PKR,500
29515,53,1299,10,1700,Intro Offer,17000,PKR,1000
29516,72,1426,10,1300,Standard,13000,PKR,500
29517,49,1365,12,1700,Urgent,20400,PKR,0
29518,83,1438,12,1500,Standard,18000,PKR,500
29519,88,1434,10,1700,Standard,17000,PKR,0
29520,10,1018,10,1500,Urgent,15000,PKR,500
29521,56,1526,10,1300,Intro Offer,13000,PKR,1000
29522,82,1001,12,1500,Urgent,18000,PKR,1000
29523,20,1050,10,1500,Urgent,15000,PKR,0
29524,58,1504,10,1700,Standard,17000,PKR,0
29525,84,1471,8,1500,Standard,12000,PKR,0
29526,36,1185,12,1300,Standard,15600,PKR,0
29527,34,1254,12,1300,Intro Offer,15600,PKR,500
29528,28,1349,10,1300,Urgent,13000,PKR,0
29529,60,1328,12,1500,Standard,18000,PKR,1000
29530,15,1281,12,1300,Intro Offer,15600,PKR,500
29531,60,1230,12,1700,Urgent,20400,PKR,0
29532,60,1291,12,1300,Intro Offer,15600,PKR,1000
29533,5,1542,8,1300,Standard,10400,PKR,500
29534,65,1596,12,1300,Urgent,15600,PKR,0
29535,66,1426,8,1500,Urgent,12000,PKR,500
29536,29,1242,12,1500,Standard,18000,PKR,500
29537,71,1053,8,1500,Urgent,12000,PKR,1000
29538,93,1676,8,1500,Urgent,12000,PKR,1000
29539,62,1385,10,1300,Standard,13000,PKR,1000
29540,47,1014,10,1500,Standard,15000,PKR,1000
29541,92,1130,10,1700,Standard,17000,PKR,500
29542,18,1525,10,1500,Standard,15000,PKR,0
29543,31,1369,8,1700,Urgent,13600,PKR,500
29544,65,1418,8,1700,Intro Offer,13600,PKR,500
29545,82,1107,8,1300,Intro Offer,10400,PKR,500
29546,58,1214,12,1300,Standard,15600,PKR,1000
29547,98,1689,10,1500,Intro Offer,15000,PKR,1000
29548,18,1066,12,1700,Urgent,20400,PKR,0
29549,69,1058,12,1500,Standard,18000,PKR,500
29550,3,1684,8,1700,Urgent,13600,PKR,0
29551,81,1033,8,1700,Urgent,13600,PKR,500
29552,46,1365,10,1500,Standard,15000,PKR,500
29553,31,1398,10,1500,Intro Offer,15000,PKR,1000
29554,32,1720,10,1300,Standard,13000,PKR,1000
29555,82,1371,12,1500,Standard,18000,PKR,1000
29556,11,1717,8,1300,Intro Offer,10400,PKR,1000
29557,11,1649,10,1700,Intro Offer,17000,PKR,1000
29558,1,1183,8,1500,Intro Offer,12000,PKR,500
29559,72,1214,8,1700,Intro Offer,13600,PKR,500
29560,82,1343,12,1700,Urgent,20400,PKR,0
29561,31,1035,10,1700,Urgent,17000,PKR,1000
29562,6,1620,12,1300,Urgent,15600,PKR,500
29563,15,1212,10,1300,Urgent,13000,PKR,1000
29564,89,1518,12,1500,Standard,18000,PKR,1000
29565,48,1238,8,1300,Urgent,10400,PKR,1000
29566,90,1268,8,1500,Urgent,12000,PKR,1000
29567,9,1061,10,1500,Standard,15000,PKR,500
29568,55,1550,12,1700,Urgent,20400,PKR,500
29569,68,1131,10,1300,Intro Offer,13000,PKR,0
29570,18,1347,8,1300,Standard,10400,PKR,500
29571,100,1442,8,1300,Urgent,10400,PKR,1000
29572,80,1109,8,1700,Standard,13600,PKR,1000
29573,62,1194,12,1300,Urgent,15600,PKR,1000
29574,43,1398,12,1500,Standard,18000,PKR,1000
29575,85,1507,8,1300,Intro Offer,10400,PKR,500
29576,93,1051,10,1300,Standard,13000,PKR,500
29577,1,1730,12,1300,Urgent,15600,PKR,1000
29578,81,1424,12,1500,Intro Offer,18000,PKR,1000
29579,57,1398,12,1500,Standard,18000,PKR,500
29580,13,1096,12,1300,Intro Offer,15600,PKR,1000
29581,45,1088,12,1500,Standard,18000,PKR,500
29582,66,1086,12,1700,Standard,20400,PKR,0
29583,22,1271,12,1700,Standard,20400,PKR,500
29584,22,1619,8,1300,Standard,10400,PKR,1000
29585,30,1198,12,1500,Intro Offer,18000,PKR,0
29586,19,1200,10,1700,Urgent,17000,PKR,500
29587,25,1666,10,1700,Standard,17000,PKR,500
29588,58,1165,12,1700,Intro Offer,20400,PKR,500
29589,58,1017,10,1300,Urgent,13000,PKR,1000
29590,44,1416,10,1500,Standard,15000,PKR,0
29591,84,1052,12,1500,Intro Offer,18000,PKR,1000
29592,65,1404,10,1500,Standard,15000,PKR,500
29593,77,1642,10,1700,Standard,17000,PKR,0
29594,48,1054,10,1500,Intro Offer,15000,PKR,1000
29595,37,1244,10,1500,Intro Offer,15000,PKR,0
29596,51,1483,10,1300,Urgent,13000,PKR,0
29597,14,1626,10,1700,Standard,17000,PKR,500
29598,54,1279,8,1500,Intro Offer,12000,PKR,500
29599,26,1065,8,1700,Urgent,13600,PKR,500
29600,18,1542,10,1700,Urgent,17000,PKR,500
29601,12,1652,10,1700,Intro Offer,17000,PKR,0
29602,49,1330,10,1300,Standard,13000,PKR,1000
29603,28,1124,12,1300,Standard,15600,PKR,1000
29604,88,1582,8,1700,Urgent,13600,PKR,500
29605,72,1101,10,1300,Urgent,13000,PKR,1000
29606,20,1280,10,1700,Urgent,17000,PKR,1000
29607,97,1153,8,1300,Urgent,10400,PKR,500
29608,77,1662,12,1300,Standard,15600,PKR,500
29609,57,1043,10,1700,Standard,17000,PKR,1000
29610,2,1407,10,1300,Standard,13000,PKR,1000
29611,63,1531,10,1700,Urgent,17000,PKR,500
29612,31,1557,12,1500,Intro Offer,18000,PKR,0
29613,32,1456,12,1700,Standard,20400,PKR,0
29614,3,1381,8,1500,Standard,12000,PKR,1000
29615,4,1458,10,1300,Intro Offer,13000,PKR,500
29616,13,1578,8,1500,Standard,12000,PKR,0
29617,19,1030,10,1500,Urgent,15000,PKR,1000
29618,20,1549,12,1700,Standard,20400,PKR,500
29619,82,1134,10,1500,Standard,15000,PKR,0
29620,50,1256,8,1500,Intro Offer,12000,PKR,500
29621,79,1513,8,1500,Standard,12000,PKR,0
29622,41,1514,10,1700,Urgent,17000,PKR,0
29623,89,1080,10,1300,Standard,13000,PKR,1000
29624,11,1038,8,1700,Intro Offer,13600,PKR,1000
29625,14,1472,10,1700,Standard,17000,PKR,0
29626,33,1714,10,1500,Intro Offer,15000,PKR,1000
29627,60,1607,12,1300,Standard,15600,PKR,1000
29628,99,1510,10,1500,Urgent,15000,PKR,0
29629,85,1620,8,1300,Standard,10400,PKR,1000
29630,24,1700,8,1500,Intro Offer,12000,PKR,500
29631,62,1333,12,1700,Intro Offer,20400,PKR,500
29632,28,1479,10,1700,Intro Offer,17000,PKR,0
29633,84,1222,8,1700,Urgent,13600,PKR,500
29634,97,1243,10,1500,Intro Offer,15000,PKR,1000
29635,25,1512,10,1500,Urgent,15000,PKR,500
29636,84,1280,8,1300,Standard,10400,PKR,1000
29637,89,1144,12,1500,Intro Offer,18000,PKR,0
29638,23,1074,10,1300,Intro Offer,13000,PKR,0
29639,8,1464,8,1700,Urgent,13600,PKR,1000
29640,53,1661,10,1300,Urgent,13000,PKR,1000
29641,17,1189,8,1700,Standard,13600,PKR,0
29642,49,1063,8,1300,Intro Offer,10400,PKR,500
29643,16,1660,8,1500,Urgent,12000,PKR,500
29644,6,1234,10,1700,Urgent,17000,PKR,500
29645,51,1175,12,1700,Urgent,20400,PKR,1000
29646,64,1057,8,1700,Standard,13600,PKR,0
29647,96,1501,12,1500,Intro Offer,18000,PKR,1000
29648,58,1496,12,1300,Urgent,15600,PKR,500
29649,69,1504,10,1700,Urgent,17000,PKR,0
29650,79,1289,12,1700,Urgent,20400,PKR,0
29651,22,1660,12,1300,Intro Offer,15600,PKR,0
29652,23,1142,10,1300,Intro Offer,13000,PKR,500
29653,60,1394,12,1500,Intro Offer,18000,PKR,500
29654,91,1265,8,1500,Urgent,12000,PKR,0
29655,98,1582,12,1300,Intro Offer,15600,PKR,0
29656,78,1280,8,1700,Standard,13600,PKR,0
29657,21,1188,8,1700,Intro Offer,13600,PKR,500
29658,78,1507,12,1500,Intro Offer,18000,PKR,1000
29659,81,1504,10,1500,Urgent,15000,PKR,500
29660,12,1567,8,1500,Urgent,12000,PKR,1000
29661,94,1583,8,1300,Urgent,10400,PKR,0
29662,75,1657,10,1300,Intro Offer,13000,PKR,500
29663,73,1489,8,1700,Intro Offer,13600,PKR,1000
29664,29,1591,8,1300,Intro Offer,10400,PKR,500
29665,73,1662,12,1500,Urgent,18000,PKR,0
29666,11,1350,10,1300,Intro Offer,13000,PKR,0
29667,9,1084,8,1500,Standard,12000,PKR,1000
29668,15,1334,12,1700,Standard,20400,PKR,1000
29669,84,1199,12,1700,Standard,20400,PKR,500
29670,93,1730,8,1300,Intro Offer,10400,PKR,500
